account_id,customer_id,product,balance,interest_rate,open_date,status
ACC01291,CUST0639,Investment Fund,231034.0,1.4,2015-03-13,Active
ACC01292,CUST0640,Savings Account,162628.28,3.71,2019-04-24,Active
ACC01293,CUST0641,Personal Loan,44553.61,1.5,2021-12-02,Active
ACC01294,CUST0641,Mortgage,147415.15,4.11,2016-02-14,Active
ACC01295,CUST0641,Current Account,36228.17,2.63,2016-05-11,Active
ACC01296,CUST0642,Personal Loan,106934.25,5.0,2016-08-16,Active
ACC01297,CUST0642,Current Account,184612.74,3.11,2018-06-02,Active
ACC01298,CUST0642,Mortgage,110735.38,4.29,2015-09-15,Active
ACC01299,CUST0643,Mortgage,140995.47,1.5,2017-07-19,Active
ACC01300,CUST0643,Personal Loan,158149.19,3.27,2016-09-04,Dormant
ACC01301,CUST0643,Savings Account,225679.49,5.04,2015-09-20,Active
ACC01302,CUST0644,Current Account,12389.9,5.46,2017-12-01,Active
ACC01303,CUST0644,Investment Fund,185980.91,1.46,2021-12-05,Active
ACC01304,CUST0644,Savings Account,73498.68,2.18,2015-04-04,Active
ACC01305,CUST0645,Credit Card,168475.97,2.52,2016-07-01,Active
ACC01306,CUST0645,Investment Fund,183020.66,3.27,2015-08-05,Active
ACC01307,CUST0645,Current Account,113204.3,1.23,2019-04-22,Active
ACC01308,CUST0646,Mortgage,189736.74,0.01,2020-09-19,Active
ACC01309,CUST0647,Investment Fund,146522.83,2.22,2016-05-04,Active
ACC01310,CUST0647,Savings Account,126101.61,2.48,2021-04-13,Active
ACC01311,CUST0648,Mortgage,198551.49,4.42,2017-05-18,Active
ACC01312,CUST0649,Current Account,154871.45,2.26,2016-09-16,Active
ACC01313,CUST0649,Savings Account,230110.52,4.07,2016-12-25,Active
ACC01314,CUST0650,Current Account,150503.12,3.34,2017-03-19,Active
ACC01315,CUST0650,Investment Fund,250.6,3.09,2018-07-12,Active
ACC01316,CUST0650,Personal Loan,112916.16,4.93,2017-04-29,Active
ACC01317,CUST0651,Mortgage,136897.16,4.16,2018-01-09,Active
ACC01318,CUST0651,Mortgage,2527.78,0.02,2020-07-21,Active
ACC01319,CUST0651,Current Account,219418.43,5.36,2015-06-09,Active
ACC01320,CUST0652,Credit Card,100588.2,4.77,2015-06-26,Active
ACC01321,CUST0653,Investment Fund,201031.91,5.14,2017-01-11,Active
ACC01322,CUST0653,Mortgage,213312.68,2.27,2017-12-06,Active
ACC01323,CUST0653,Current Account,20930.15,2.5,2016-06-01,Active
ACC01324,CUST0654,Investment Fund,74964.01,1.07,2021-04-19,Active
ACC01325,CUST0655,Credit Card,153159.44,2.29,2018-10-02,Active
ACC01326,CUST0656,Savings Account,225260.39,2.05,2021-06-16,Active
ACC01327,CUST0656,Credit Card,29386.57,4.34,2021-02-05,Active
ACC01328,CUST0656,Savings Account,1030.53,5.06,2016-01-01,Active
ACC01329,CUST0657,Personal Loan,119483.07,1.17,2020-07-02,Active
ACC01330,CUST0657,Credit Card,98129.35,1.26,2016-06-15,Active
ACC01331,CUST0657,Investment Fund,200884.4,3.7,2017-06-10,Active
ACC01332,CUST0658,Current Account,163.04,2.03,2020-07-05,Active
ACC01333,CUST0659,Personal Loan,148037.15,0.83,2021-03-29,Active
ACC01334,CUST0659,Investment Fund,29708.21,2.86,2021-02-18,Active
ACC01335,CUST0660,Current Account,228305.8,0.31,2018-10-21,Active
ACC01336,CUST0660,Investment Fund,125316.9,3.05,2016-07-18,Dormant
ACC01337,CUST0660,Investment Fund,231612.23,1.06,2018-04-29,Active
ACC01338,CUST0661,Savings Account,30432.17,5.47,2015-08-14,Active
ACC01339,CUST0661,Savings Account,1724.47,2.52,2019-08-11,Active
ACC01340,CUST0661,Investment Fund,97257.89,1.1,2018-12-07,Active
ACC01341,CUST0662,Credit Card,185426.8,1.83,2020-08-02,Active
ACC01342,CUST0663,Personal Loan,127736.27,5.11,2015-07-18,Active
ACC01343,CUST0663,Investment Fund,166821.82,1.41,2016-07-19,Active
ACC01344,CUST0663,Mortgage,36575.82,0.14,2021-01-26,Dormant
ACC01345,CUST0664,Personal Loan,99042.09,0.45,2015-05-05,Active
ACC01346,CUST0664,Current Account,176432.48,2.65,2017-09-01,Active
ACC01347,CUST0664,Savings Account,176480.07,5.08,2018-08-09,Active
ACC01348,CUST0665,Credit Card,136909.45,4.97,2015-11-20,Active
ACC01349,CUST0665,Credit Card,68045.79,1.75,2021-06-11,Active
ACC01350,CUST0665,Personal Loan,67935.51,0.92,2015-12-14,Active
ACC01351,CUST0666,Current Account,198553.99,0.2,2021-07-18,Active
ACC01352,CUST0666,Savings Account,106359.48,4.79,2019-04-15,Active
ACC01353,CUST0667,Credit Card,90564.57,1.65,2021-04-22,Active
ACC01354,CUST0668,Credit Card,7460.23,4.49,2017-07-23,Active
ACC01355,CUST0669,Savings Account,132025.87,0.14,2018-06-08,Active
ACC01356,CUST0669,Credit Card,187061.48,4.66,2017-11-16,Active
ACC01357,CUST0670,Investment Fund,141602.76,0.92,2018-10-29,Active
ACC01358,CUST0670,Mortgage,86710.42,2.53,2020-10-17,Active
ACC01359,CUST0670,Investment Fund,179877.37,1.65,2018-09-18,Active
ACC01360,CUST0671,Mortgage,141903.22,3.68,2020-04-21,Active
ACC01361,CUST0671,Credit Card,157135.96,2.06,2020-03-14,Active
ACC01362,CUST0672,Savings Account,162090.61,1.02,2019-03-31,Active
ACC01363,CUST0672,Mortgage,36448.02,0.3,2019-12-12,Dormant
ACC01364,CUST0673,Personal Loan,218740.44,4.54,2020-09-24,Active
ACC01365,CUST0673,Current Account,186028.83,3.66,2018-07-11,Active
ACC01366,CUST0673,Credit Card,105770.85,2.58,2017-02-16,Active
ACC01367,CUST0674,Credit Card,200425.26,1.49,2017-07-15,Active
ACC01368,CUST0674,Investment Fund,60917.53,2.94,2020-06-30,Active
ACC01369,CUST0674,Personal Loan,152497.28,1.51,2017-05-12,Dormant
ACC01370,CUST0675,Current Account,103783.05,2.35,2018-11-19,Active
ACC01371,CUST0676,Savings Account,28898.71,2.99,2018-11-08,Active
ACC01372,CUST0676,Credit Card,204147.87,4.64,2019-10-19,Active
ACC01373,CUST0677,Investment Fund,48674.01,0.56,2020-04-22,Active
ACC01374,CUST0677,Credit Card,200605.84,3.96,2016-08-17,Active
ACC01375,CUST0677,Current Account,209845.01,4.76,2015-05-19,Active
ACC01376,CUST0678,Current Account,145517.06,4.87,2016-01-01,Dormant
ACC01377,CUST0678,Personal Loan,121524.5,4.36,2019-10-09,Active
ACC01378,CUST0678,Personal Loan,241121.54,2.97,2018-03-03,Active
ACC01379,CUST0679,Mortgage,228242.44,4.49,2015-11-18,Active
ACC01380,CUST0680,Investment Fund,206281.71,4.84,2019-11-01,Active
ACC01381,CUST0680,Credit Card,26245.26,1.98,2017-09-15,Active
ACC01382,CUST0680,Mortgage,193878.98,1.38,2019-01-06,Active
ACC01383,CUST0681,Personal Loan,78575.82,5.0,2021-10-10,Active
ACC01384,CUST0681,Savings Account,70989.6,4.7,2020-04-20,Dormant
ACC01385,CUST0681,Savings Account,44202.15,2.07,2019-11-24,Active
ACC01386,CUST0682,Mortgage,72616.8,3.7,2017-05-26,Active
ACC01387,CUST0682,Investment Fund,30521.47,4.4,2020-05-01,Active
ACC01388,CUST0683,Personal Loan,226367.31,0.27,2016-08-06,Active
ACC01389,CUST0683,Personal Loan,38502.31,2.75,2015-07-11,Dormant
ACC01390,CUST0683,Current Account,78150.65,3.15,2016-04-25,Active
ACC01391,CUST0684,Mortgage,109507.0,2.88,2020-10-29,Active
ACC01392,CUST0685,Savings Account,74221.19,4.55,2018-04-07,Active
ACC01393,CUST0685,Investment Fund,209921.21,3.51,2015-12-09,Active
ACC01394,CUST0686,Credit Card,193087.56,3.93,2015-04-27,Active
ACC01395,CUST0686,Personal Loan,135020.45,0.38,2019-01-29,Active
ACC01396,CUST0687,Credit Card,182201.71,0.1,2021-03-22,Active
ACC01397,CUST0687,Mortgage,14706.35,5.09,2020-02-14,Active
ACC01398,CUST0687,Current Account,50507.14,5.4,2019-04-16,Active
ACC01399,CUST0688,Investment Fund,9839.97,2.81,2018-09-26,Dormant
ACC01400,CUST0688,Investment Fund,82621.2,3.01,2018-01-16,Active
ACC01401,CUST0688,Current Account,241070.28,0.45,2018-02-15,Active
ACC01402,CUST0689,Current Account,169805.67,4.3,2019-05-18,Active
ACC01403,CUST0689,Mortgage,141365.21,1.69,2020-04-29,Active
ACC01404,CUST0689,Mortgage,141473.05,4.23,2020-03-24,Active
ACC01405,CUST0690,Current Account,122393.18,3.14,2015-09-27,Active
ACC01406,CUST0690,Investment Fund,47561.53,3.3,2018-10-22,Active
ACC01407,CUST0691,Savings Account,196780.27,0.39,2021-06-16,Active
ACC01408,CUST0692,Current Account,98499.59,4.57,2020-07-31,Active
ACC01409,CUST0693,Credit Card,110835.85,3.71,2020-07-30,Active
ACC01410,CUST0693,Current Account,224388.94,3.33,2021-01-07,Active
ACC01411,CUST0693,Current Account,199140.84,2.95,2020-09-11,Active
ACC01412,CUST0694,Investment Fund,220254.65,2.42,2017-03-03,Active
ACC01413,CUST0694,Investment Fund,214092.41,1.11,2021-10-15,Active
ACC01414,CUST0694,Current Account,30667.28,3.53,2015-08-08,Active
ACC01415,CUST0695,Mortgage,159268.37,0.3,2017-12-19,Active
ACC01416,CUST0696,Mortgage,141558.47,2.8,2015-05-12,Active
ACC01417,CUST0696,Investment Fund,113420.36,1.94,2019-06-10,Active
ACC01418,CUST0697,Credit Card,120498.25,0.76,2016-09-28,Active
ACC01419,CUST0698,Investment Fund,151037.31,1.93,2015-10-08,Active
ACC01420,CUST0698,Personal Loan,130478.91,4.61,2018-05-03,Active
ACC01421,CUST0698,Personal Loan,212840.84,0.35,2016-02-24,Dormant
ACC01422,CUST0699,Current Account,249651.01,2.69,2016-05-26,Active
ACC01423,CUST0700,Credit Card,92961.29,3.69,2019-04-16,Active
ACC01424,CUST0701,Credit Card,13359.9,0.19,2017-09-21,Active
ACC01425,CUST0701,Investment Fund,188775.97,3.75,2021-12-17,Active
ACC01426,CUST0701,Savings Account,78718.63,2.28,2020-04-08,Active
ACC01427,CUST0702,Savings Account,91773.64,4.13,2018-09-07,Active
ACC01428,CUST0702,Credit Card,129032.2,0.18,2021-09-23,Active
ACC01429,CUST0703,Mortgage,230308.77,0.33,2018-10-16,Active
ACC01430,CUST0703,Personal Loan,137055.23,5.13,2016-11-09,Active
ACC01431,CUST0703,Current Account,178656.52,0.34,2018-03-04,Active
ACC01432,CUST0704,Mortgage,6445.91,0.14,2018-11-17,Active
ACC01433,CUST0704,Current Account,27859.21,4.56,2018-10-29,Active
ACC01434,CUST0704,Personal Loan,8431.13,0.21,2021-01-16,Active
ACC01435,CUST0705,Personal Loan,240250.16,1.72,2016-12-13,Active
ACC01436,CUST0705,Credit Card,114725.38,5.36,2020-12-10,Active
ACC01437,CUST0706,Savings Account,115233.46,3.35,2018-03-02,Active
ACC01438,CUST0707,Investment Fund,239900.98,3.3,2015-08-07,Active
ACC01439,CUST0707,Investment Fund,3715.43,1.62,2016-12-21,Active
ACC01440,CUST0708,Credit Card,16934.89,1.23,2017-04-13,Active
ACC01441,CUST0708,Mortgage,147720.96,2.6,2016-09-22,Active
ACC01442,CUST0709,Investment Fund,29572.95,3.73,2020-06-08,Active
ACC01443,CUST0709,Investment Fund,45980.88,0.23,2016-08-23,Active
ACC01444,CUST0710,Credit Card,210497.83,3.41,2016-01-03,Active
ACC01445,CUST0710,Current Account,208309.96,1.68,2018-01-07,Active
ACC01446,CUST0710,Investment Fund,125348.91,1.26,2015-03-31,Active
ACC01447,CUST0711,Mortgage,101367.14,0.53,2021-11-23,Active
ACC01448,CUST0712,Mortgage,121831.26,2.65,2021-07-04,Active
ACC01449,CUST0712,Savings Account,39163.31,1.89,2020-06-14,Active
ACC01450,CUST0712,Investment Fund,37564.37,2.43,2020-01-24,Active
ACC01451,CUST0713,Investment Fund,16080.37,3.74,2019-02-16,Active
ACC01452,CUST0713,Investment Fund,93864.43,0.69,2021-11-03,Active
ACC01453,CUST0714,Investment Fund,174750.52,2.56,2016-03-05,Active
ACC01454,CUST0715,Mortgage,214023.74,1.1,2020-09-24,Active
ACC01455,CUST0715,Current Account,70377.03,2.75,2018-11-28,Active
ACC01456,CUST0715,Current Account,205620.45,2.54,2020-03-22,Active
ACC01457,CUST0716,Mortgage,98284.99,0.99,2017-01-08,Active
ACC01458,CUST0717,Credit Card,155134.82,5.4,2016-03-11,Active
ACC01459,CUST0718,Current Account,112429.04,5.22,2018-05-16,Active
ACC01460,CUST0719,Credit Card,75522.4,1.25,2015-10-06,Active
ACC01461,CUST0719,Current Account,229187.9,2.72,2018-02-15,Dormant
ACC01462,CUST0720,Savings Account,162174.28,5.24,2017-06-21,Active
ACC01463,CUST0720,Personal Loan,94239.96,3.56,2017-10-02,Active
ACC01464,CUST0720,Personal Loan,150670.93,2.25,2018-10-05,Active
ACC01465,CUST0721,Investment Fund,194658.88,5.36,2017-07-27,Active
ACC01466,CUST0722,Personal Loan,161087.68,4.89,2015-08-20,Active
ACC01467,CUST0723,Savings Account,117060.53,2.4,2020-01-14,Active
ACC01468,CUST0723,Credit Card,204760.45,0.12,2020-09-03,Active
ACC01469,CUST0724,Credit Card,199224.03,0.42,2015-08-12,Active
ACC01470,CUST0724,Personal Loan,176862.81,1.79,2020-07-17,Active
ACC01471,CUST0724,Personal Loan,210998.62,2.89,2018-11-08,Dormant
ACC01472,CUST0725,Mortgage,186379.86,2.9,2021-03-20,Active
ACC01473,CUST0726,Credit Card,195885.01,2.73,2019-01-04,Active
ACC01474,CUST0727,Current Account,28728.78,2.14,2018-10-01,Active
ACC01475,CUST0727,Credit Card,58627.0,4.98,2021-08-17,Active
ACC01476,CUST0728,Savings Account,191442.08,3.47,2017-05-01,Active
ACC01477,CUST0728,Current Account,100324.74,0.45,2016-10-19,Active
ACC01478,CUST0728,Savings Account,27026.48,5.2,2015-08-07,Active
ACC01479,CUST0729,Savings Account,60233.01,0.44,2016-08-02,Active
ACC01480,CUST0729,Mortgage,200937.42,5.03,2016-01-29,Active
ACC01481,CUST0730,Savings Account,51710.61,3.09,2020-02-09,Active
ACC01482,CUST0730,Savings Account,165623.23,2.02,2018-08-27,Active
ACC01483,CUST0730,Savings Account,173275.04,0.82,2017-08-11,Dormant
ACC01484,CUST0731,Personal Loan,225762.81,5.15,2017-11-03,Active
ACC01485,CUST0732,Mortgage,39901.09,4.9,2018-10-21,Active
ACC01486,CUST0732,Personal Loan,60008.01,0.58,2019-11-09,Active
ACC01487,CUST0733,Credit Card,141230.39,0.44,2015-06-12,Active
ACC01488,CUST0733,Mortgage,2112.68,4.73,2018-07-16,Active
ACC01489,CUST0734,Credit Card,141716.18,4.06,2020-04-02,Active
ACC01490,CUST0734,Savings Account,210954.54,0.43,2020-07-18,Active
ACC01491,CUST0735,Investment Fund,59952.25,2.78,2016-09-24,Active
ACC01492,CUST0735,Personal Loan,228283.08,2.53,2021-11-04,Active
ACC01493,CUST0736,Investment Fund,6068.71,4.47,2015-12-22,Active
ACC01494,CUST0737,Personal Loan,239383.73,0.21,2016-12-15,Dormant
ACC01495,CUST0737,Mortgage,142181.36,2.29,2020-06-23,Active
ACC01496,CUST0737,Investment Fund,220666.31,4.61,2019-08-13,Active
ACC01497,CUST0738,Current Account,116295.75,1.22,2016-12-21,Active
ACC01498,CUST0738,Investment Fund,118709.12,2.04,2015-11-09,Active
ACC01499,CUST0738,Savings Account,20671.48,3.6,2021-04-28,Active
ACC01500,CUST0739,Investment Fund,136407.87,3.12,2018-04-26,Active
ACC01501,CUST0740,Current Account,55373.91,1.74,2017-04-21,Active
ACC01502,CUST0740,Personal Loan,248062.46,4.14,2020-10-15,Active
ACC01503,CUST0741,Current Account,160999.32,2.25,2019-05-07,Active
ACC01504,CUST0742,Savings Account,33211.06,2.79,2018-07-11,Active
ACC01505,CUST0743,Savings Account,60381.82,1.01,2020-10-03,Active
ACC01506,CUST0743,Credit Card,138658.16,4.69,2020-08-26,Active
ACC01507,CUST0744,Personal Loan,97169.52,3.49,2020-06-04,Active
ACC01508,CUST0745,Personal Loan,40800.57,3.39,2015-11-07,Active
ACC01509,CUST0745,Savings Account,143291.25,0.38,2016-07-23,Active
ACC01510,CUST0745,Investment Fund,195766.56,2.46,2016-05-18,Active
ACC01511,CUST0746,Credit Card,170093.95,3.81,2018-06-13,Active
ACC01512,CUST0747,Savings Account,43568.91,4.09,2017-07-08,Active
ACC01513,CUST0748,Savings Account,118017.5,1.25,2021-09-17,Active
ACC01514,CUST0749,Current Account,27100.73,3.1,2019-07-10,Active
ACC01515,CUST0749,Personal Loan,99840.49,4.98,2019-04-13,Active
ACC01516,CUST0750,Mortgage,223847.42,4.43,2018-08-28,Active
ACC01517,CUST0751,Personal Loan,101357.94,1.51,2021-09-01,Active
ACC01518,CUST0751,Personal Loan,229967.71,1.94,2020-08-23,Active
ACC01519,CUST0751,Current Account,205997.55,1.1,2021-06-06,Active
ACC01520,CUST0752,Personal Loan,53892.1,3.36,2019-06-20,Active
ACC01521,CUST0752,Mortgage,78034.79,2.14,2020-04-10,Active
ACC01522,CUST0752,Credit Card,215976.84,0.06,2016-05-20,Dormant
ACC01523,CUST0753,Savings Account,140620.8,3.16,2019-02-17,Active
ACC01524,CUST0753,Current Account,78905.21,4.14,2016-07-19,Active
ACC01525,CUST0753,Current Account,49646.3,4.23,2020-05-04,Active
ACC01526,CUST0754,Personal Loan,162285.25,1.01,2019-05-07,Active
ACC01527,CUST0754,Investment Fund,235125.96,5.4,2018-12-25,Active
ACC01528,CUST0755,Credit Card,87584.18,3.83,2019-08-01,Active
ACC01529,CUST0755,Mortgage,107877.43,2.91,2016-06-06,Active
ACC01530,CUST0755,Mortgage,140224.01,3.21,2021-07-10,Active
ACC01531,CUST0756,Credit Card,43500.1,1.45,2019-11-04,Active
ACC01532,CUST0756,Savings Account,25843.2,5.38,2017-12-05,Active
ACC01533,CUST0756,Savings Account,114785.01,0.34,2019-08-17,Active
ACC01534,CUST0757,Mortgage,231662.38,1.03,2018-06-26,Active
ACC01535,CUST0758,Current Account,4613.88,3.5,2020-12-14,Active
ACC01536,CUST0759,Current Account,8560.88,5.04,2021-08-02,Active
ACC01537,CUST0760,Personal Loan,131052.04,0.6,2020-02-22,Active
ACC01538,CUST0760,Savings Account,95959.77,1.82,2021-08-29,Active
ACC01539,CUST0760,Personal Loan,161965.31,2.44,2017-03-17,Active
ACC01540,CUST0761,Current Account,86695.21,4.1,2021-12-11,Active
ACC01541,CUST0761,Current Account,10596.42,3.55,2017-02-10,Active
ACC01542,CUST0762,Savings Account,93047.89,4.86,2019-02-03,Active
ACC01543,CUST0763,Mortgage,101062.6,4.19,2018-03-07,Active
ACC01544,CUST0763,Current Account,45780.3,3.48,2016-03-27,Dormant
ACC01545,CUST0764,Investment Fund,92034.9,4.85,2021-06-15,Active
ACC01546,CUST0764,Investment Fund,190722.32,3.83,2019-02-13,Active
ACC01547,CUST0764,Mortgage,93486.25,1.35,2018-07-16,Active
ACC01548,CUST0765,Personal Loan,180937.14,4.2,2016-09-27,Active
ACC01549,CUST0765,Mortgage,90380.89,3.5,2021-11-18,Active
ACC01550,CUST0765,Credit Card,183921.15,4.57,2017-01-05,Active
ACC01551,CUST0766,Mortgage,83988.85,0.88,2021-07-22,Active
ACC01552,CUST0767,Mortgage,50605.04,2.58,2019-10-17,Active
ACC01553,CUST0767,Mortgage,156847.32,1.35,2020-11-24,Active
ACC01554,CUST0768,Personal Loan,199509.36,0.32,2017-07-19,Active
ACC01555,CUST0768,Investment Fund,26575.09,1.4,2017-12-03,Active
ACC01556,CUST0769,Credit Card,177376.89,0.34,2020-12-19,Active
ACC01557,CUST0770,Savings Account,244792.6,1.99,2016-11-05,Dormant
ACC01558,CUST0771,Investment Fund,54177.58,5.16,2019-06-08,Active
ACC01559,CUST0772,Credit Card,137548.84,4.39,2021-05-03,Active
ACC01560,CUST0772,Credit Card,234784.41,2.62,2016-09-06,Active
ACC01561,CUST0773,Savings Account,33819.7,0.87,2019-03-19,Dormant
ACC01562,CUST0773,Current Account,112648.37,0.08,2015-03-12,Active
ACC01563,CUST0774,Personal Loan,38270.26,0.17,2020-07-07,Active
ACC01564,CUST0774,Current Account,118509.01,5.31,2021-11-17,Dormant
ACC01565,CUST0775,Credit Card,134637.72,1.25,2016-06-03,Active
ACC01566,CUST0776,Investment Fund,97351.32,1.8,2021-06-10,Active
ACC01567,CUST0776,Current Account,33394.14,5.27,2019-12-15,Active
ACC01568,CUST0776,Personal Loan,8815.31,3.23,2019-01-11,Active
ACC01569,CUST0777,Credit Card,113853.97,3.75,2017-01-11,Active
ACC01570,CUST0777,Current Account,76823.87,3.59,2021-01-20,Active
ACC01571,CUST0777,Personal Loan,197734.92,3.8,2018-04-09,Active
ACC01572,CUST0778,Investment Fund,19030.8,3.84,2015-10-10,Active
ACC01573,CUST0779,Investment Fund,96353.15,5.4,2019-06-30,Active
ACC01574,CUST0780,Current Account,227551.47,3.91,2016-07-25,Active
ACC01575,CUST0781,Savings Account,139647.61,0.02,2020-11-05,Active
ACC01576,CUST0781,Current Account,107675.32,2.2,2018-06-06,Active
ACC01577,CUST0781,Savings Account,32939.45,1.63,2021-11-07,Active
ACC01578,CUST0782,Credit Card,66670.35,4.92,2016-11-06,Active
ACC01579,CUST0782,Credit Card,227029.33,3.11,2015-08-02,Active
ACC01580,CUST0782,Personal Loan,102595.81,5.37,2015-03-15,Active
ACC01581,CUST0783,Savings Account,33895.07,4.54,2017-09-07,Dormant
ACC01582,CUST0783,Savings Account,128760.76,3.06,2019-03-28,Active
ACC01583,CUST0784,Credit Card,180909.12,2.74,2020-10-23,Active
ACC01584,CUST0784,Mortgage,235132.44,2.33,2020-05-25,Active
ACC01585,CUST0785,Investment Fund,35599.54,2.05,2015-09-08,Active
ACC01586,CUST0785,Investment Fund,40956.23,2.44,2020-01-26,Active
ACC01587,CUST0785,Personal Loan,56402.89,1.92,2021-07-31,Active
ACC01588,CUST0786,Savings Account,247306.26,2.67,2019-01-06,Active
ACC01589,CUST0787,Savings Account,217355.6,2.07,2017-09-20,Active
ACC01590,CUST0787,Savings Account,88835.41,4.71,2021-09-07,Active
ACC01591,CUST0787,Mortgage,63138.06,0.73,2016-07-28,Active
ACC01592,CUST0788,Personal Loan,130400.83,3.02,2018-08-27,Active
ACC01593,CUST0788,Mortgage,89463.74,5.46,2015-04-07,Active
ACC01594,CUST0788,Investment Fund,195599.11,1.43,2021-07-24,Active
ACC01595,CUST0789,Personal Loan,220377.22,4.06,2018-03-25,Active
ACC01596,CUST0789,Savings Account,237317.02,4.96,2021-09-27,Active
ACC01597,CUST0789,Personal Loan,74437.24,3.37,2019-12-22,Active
ACC01598,CUST0790,Credit Card,167404.26,1.66,2017-04-05,Active
ACC01599,CUST0790,Mortgage,249819.06,1.24,2017-11-27,Dormant
ACC01600,CUST0791,Current Account,86789.3,4.61,2016-06-09,Dormant
ACC01601,CUST0791,Mortgage,198886.48,3.15,2017-03-23,Active
ACC01602,CUST0792,Personal Loan,242363.96,2.61,2020-07-28,Active
ACC01603,CUST0792,Personal Loan,201836.11,5.01,2019-05-11,Active
ACC01604,CUST0793,Investment Fund,23798.19,2.46,2017-06-23,Active
ACC01605,CUST0793,Current Account,34119.37,1.47,2017-01-30,Active
ACC01606,CUST0794,Credit Card,65448.49,0.95,2020-01-22,Active
ACC01607,CUST0794,Credit Card,27825.34,4.83,2017-09-16,Active
